train_loss,val_loss,train_acc,val_acc,lr
1.3343724608421326,0.8518296189019174,71.66666666666667,89.93939393939394,0.0001
0.9149415989716848,0.7553719807393623,87.8125,93.81818181818181,9.623203685930869e-05
0.8776390184958776,0.7609063854362026,89.03645833333333,92.84848484848484,8.55017856687341e-05
0.819845911860466,0.7244642181107492,90.88541666666667,94.66666666666667,6.944282990207195e-05
0.7602474610010783,0.7207769059412407,92.96875,93.6969696969697,5.05e-05
0.7181175947189331,0.6934899385770162,94.58333333333333,94.18181818181819,3.1557170097928055e-05
0.7009758293628693,0.6994774340860771,95.546875,94.06060606060606,1.54982143312659e-05
0.6897641013065974,0.6852449106447625,95.859375,94.78787878787878,4.767963140691306e-06
